#Datasets	 AA_0001	 AA_0003	 AA_0004	 AA_0006	 AA_0008	 AA_0009	 AA_0010	 AA_0012	 AA_0013	 AA_0014	 AA_0015	 AA_0016	 AA_0017	 AA_0018	 AA_0019	 AA_0021	 AA_0023	 AA_0025	 AA_0026	 AA_0027	 AA_0030	 AA_0032	 AA_0033	 AA_0034	 AA_0035	 AA_0036	 AA_0037	 AA_0038	 AA_0039	 AA_0040	 AA_0041	 AA_0042	 AA_0043	 AA_0044	 AA_0045	 AA_0046	 AA_0047	 AA_0048	 AA_0049	 AA_0050	 AA_0052	 AA_0053	 AA_0054	 AA_0055	 AA_0057	 AA_0058	 AA_0060	 AA_0061	 AA_0062	 AA_0065	 AA_0071	 AA_0080	 AA_0092	 AA_0093	 AA_0096	 AA_0097	 AA_0098	 AA_0099	 AA_0100	 AA_0102	 AA_0103	 AA_0104	 AA_0105	 AA_0106	 AA_0109	 AA_0111	 AA_0112	 AA_0113	 AA_0115	 AA_0116	 AA_0117	 AA_0118	 AA_0119	 AA_0120	 AA_0121	 AA_0123	 AA_0125	 AA_0126	 AA_0127	 AA_0128	 AA_0129	 AA_0130	 AA_0131	 AA_0132	 AA_0133	 AA_0134	 AA_0135	 AA_0136	 AA_0137	 AA_0138	 AA_0139	 AA_0141	 AA_0142	 AA_0143	 AA_0151	 AA_0152	 AA_0153
"CAG-81"	0.869842	2.087826	0.777353	0.490784	1.143935	0.656718	3.550992	2.295941	0.620686	0.068498	0.804999	0.033782	1.976311	2.633309	2.031587	1.91033	0.798356	3.084309	0.066257	0.76083	0.354784	2.105937	0.967183	2.758196	2.600738	1.452241	2.630889	1.891382	1.207026	1.479261	0.166445	2.530374	3.107933	2.250345	2.399477	2.323221	2.704427	1.293251	1.303484	1.468274	0.987739	2.193446	0.623335	1.206412	1.997728	0	1.760486	2.799182	2.343993	2.174007	1.909115	1.560013	1.476351	0.096129	0.900051	1.830516	0.559781	2.057283	2.037708	1.416626	1.890911	0.110683	1.681802	0.986621	1.640941	1.002585	0.131108	3.445885	2.446986	1.545061	0.056712	1.741718	2.751668	1.484658	2.593541	2.272052	1.313386	2.190526	0.091787	1.566288	1.932353	0.18386	0.169596	1.65501	3.315294	0.040131	1.868071	0.155134	0.986455	1.872047	0.896483	0.100822	1.075444	0.091649	1.456963	0.736286	1.905979
"CAG-882"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.146211	0	0	0	0	0	0	0	0	0	0	0	1.930168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.20744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CAG-95"	0	0	0.037327	0.206227	0.034997	1.499031	0	0.441328	0	0	0.040147	0	0	0	0	0.035165	0.047336	0	0	0.036702	0	0.039045	0	0.039123	0.033459	0	0	0	0.037573	0	0	0.03045	0.042489	0.190437	0	0.04059	0.025782	0	0	0	0	0.039843	0	0	0	0	0.033677	0.050171	0	0	0	0.030568	0	0	0.037347	0.042174	0	0	0	0.031554	0	0.027911	0	0.040092	0	0	1.279538	0.0442	0	0.040679	0	0.03462	0	0.036407	0	0.097743	0	0.033714	0	0	0	0.036074	0	0	0.043157	0	0.03483	0	0	0.042799	1.294854	0	0.045176	0.026185	2.296018	0	0
"CHH4-2"	0	0	0	0	0	0.043509	0	0	0.032772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.045802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.051152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.077316	0	0	0	0	0	0.078017	0.036392	0	0	0	0
"COE1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.028714	0	0	0.028741	0	0	0	0	0	0.031016	0	0	0	0	0	0	1.912345	0	0	0	0	0	0	0	0.131713	0	0.026764	0	0	0.035388	0	0	0	0	1.889167	0	0	0	0	0.052034	0	0
"Clostridium_Q"	1.138068	1.543721	0.915404	0.695175	0.854349	1.205343	2.97436	1.129889	0.510452	1.479919	1.404116	0.651502	1.596061	0.114025	1.58639	1.328352	0.551864	2.327781	0.05826	1.844045	1.042608	0.991078	0.49695	0.874479	0.071439	0.05831	0.077751	0.360875	1.298945	1.23406	0.161853	1.312384	1.705788	1.454454	1.378335	0.118564	0.845388	1.585993	1.622513	0.15486	0.773418	1.081267	0.507365	2.579614	1.623078	2.585644	1.616515	2.352373	1.824775	1.787421	3.287358	2.459129	0.116473	1.78544	0.253956	2.590539	0.656393	1.570261	1.437029	1.528727	1.46612	3.389798	0.123134	1.747505	0.646278	0.810524	0.288808	1.756743	1.029647	1.158981	0.481496	0.609148	1.471911	1.16064	1.409129	0.970725	0.090552	1.598375	1.831963	1.098164	5.716982	3.086053	0.258693	0.111296	1.633048	1.851497	2.461029	1.829177	0.472826	1.057146	1.11839	2.124467	1.812067	0.067646	0.419166	0.167544	2.547508
"Coprococcus"	0.046978	0.044746	2.194599	0.78452	1.196089	0.08158	0.045601	0.954982	0.064551	0	0	0	0.031344	0.033537	0.038275	0.037802	0	0.046556	0	0.03571	0.206004	0.682041	0	0.076798	0.05064	0.034106	0.040684	0	1.233193	0.03848	0.052803	0.03654	0.045598	0.946116	0.032247	0	0.025782	0.028718	0.043006	0.04886	0.042709	0.968606	0	0	0.041091	0.253703	0.05641	0	0.041838	0.047355	0	0.06219	1.239548	0.032043	0	0.055633	0.042623	0.050248	0	0.063109	0.042774	0.025987	0	0.034863	0.049769	0.059189	1.987025	0.063267	0.03021	0.049554	0	0.049457	0.044489	1.076905	1.362665	2.757894	1.371432	0.047545	0.046367	0.03943	0.035272	0.037237	0.034388	1.140439	1.497536	0	0.045874	0	1.337675	2.392488	2.057365	0	2.514808	0.039278	2.107393	0.031697	0.06391
"Coprococcus_A"	0.175787	0.276527	0.648189	0.717206	0.974438	1.075495	0.394228	0.238376	1.355579	0	0	0	0.839685	0.406466	0	0.620659	0.386767	0	0	0	0.88925	0.438633	0.676341	0.607861	0	0	0.392373	0	0.699122	0	1.198402	0.745004	1.252915	1.045508	0.822702	0	0	0	0.103997	0.233533	0.461255	0.329051	0	0	0	0	0.17849	0	0	0.119678	0	0	0.907099	0	0	0	0	0	0	1.05375	0.226408	0	0	0.236196	0.989613	0	0	0.852805	1.002794	0.315817	0	0	1.224857	0.407753	0.816923	0.412055	1.003034	0.809993	0	0.809571	0.261206	0	0.250096	0.364116	0.244267	0	0.252304	0	0	1.165	0.52526	0	0.959994	0	0.213919	0.806021	0.056629
"Dorea"	1.092606	3.363969	2.672149	2.344993	3.119575	5.191883	2.212383	2.214022	3.544367	1.460091	2.878231	1.079403	1.111056	5.62479	0.684918	3.674725	2.209766	2.017895	1.571889	3.178225	4.062854	2.961603	3.165673	3.235646	3.263582	3.485379	3.675108	2.231494	3.327876	3.982281	5.395105	2.070582	2.265402	2.68433	2.330023	3.159581	3.165794	0.336282	3.668835	2.690594	3.287027	3.161366	1.989425	3.703063	4.486126	2.257501	2.765757	2.296522	4.545308	4.974816	3.230732	1.435634	2.620252	3.456806	3.536716	3.660134	3.34069	1.893976	3.049376	3.123054	3.042863	4.488932	3.103997	2.831743	3.698788	3.347184	1.196668	5.122894	4.524743	3.40446	4.322347	3.864256	4.259549	4.195488	1.520643	4.077428	2.660826	3.711964	2.882313	2.979891	3.726477	4.30558	3.454448	3.05033	3.115047	1.168359	2.540033	1.191989	3.106574	2.25981	3.084868	2.443738	4.702088	3.244812	1.778565	2.494136	1.663282
"Eisenbergiella"	0.05607	0.120813	0.427781	0.510366	0.356836	1.1394	0.045601	0.569742	0.544218	0.051374	0.081323	0.028956	0.030519	0.829029	0.113817	0.436044	0.277664	0.045101	4.915579	0.095228	2.656306	0.398757	0.286262	0.252853	0.034363	0.038506	0.085888	1.240817	0.211347	1.87033	0.123973	0.370472	0.092233	0.078906	0.670564	0.054476	0	0.028718	0.046134	0.067907	0.361084	0.370269	3.120815	0.125308	0.035048	0.039499	0.533787	0.253697	0.068657	0.109346	0.040447	0.103298	0.276141	0	0.042015	0.471986	0.057778	0.506349	0	0.386126	0.330393	0.025024	0.057462	1.351811	0.245961	0.253666	0.198517	0.280802	0.067133	0.667135	2.564274	0.299216	0.313313	0.28834	0	0.047913	0.270107	0.41926	0.160865	0.296982	0.032412	0.04771	0.518949	0.642356	0.455734	3.848013	1.139192	0.174416	0.419223	0.624872	0.336992	0.057613	0.898504	0.04146	0.097565	0.167544	1.046832
"Enterocloster"	3.765779	3.50447	0.368531	0.092404	0.266255	4.006255	0.557509	0.281919	2.634689	0.529058	2.419114	4.801815	3.722492	0.998055	5.499486	1.448791	0.199733	4.286026	14.473714	1.637718	0.555066	0.393773	1.038939	0.270241	3.250018	3.441371	1.194297	7.08403	0.3556	0.571838	4.404472	3.51796	2.84678	1.050819	1.566854	5.35783	1.453307	4.072444	2.807144	2.312967	0.233734	2.075977	5.830906	3.703928	4.695204	8.243069	0.8613	6.744732	3.3009	2.648414	6.203612	3.293947	0.813767	2.176365	5.227581	0.970891	5.633803	3.196568	2.836696	0.148638	0.910794	3.006737	3.522651	2.07696	1.107905	0.338221	0.229439	2.555814	2.005589	0.752931	13.825505	0.440169	3.58086	1.993622	4.930262	0.526089	0.712804	2.544087	3.139697	0.37752	2.438559	3.728399	1.496667	0.179997	2.67226	10.699465	1.683728	3.566326	0.34962	2.556838	0.169381	2.782212	2.039203	2.998232	0.213919	5.323359	2.52971
"Eubacterium_F"	0	0	1.359774	0.96015	1.565963	0.236582	0	1.515867	0	0	0	0	0	0	0	0.223297	1.266517	0	0	0	0	0	0	0.486144	0.030746	0	0	0	1.58678	0	0	0	0.042489	0	0	0	0	0	1.336326	0	1.69127	0.114721	0	0	0	0	0.980854	2.029573	0	0	0	0.998198	0	0	0	0	0	0	0	0	1.559043	0	0	0	0	0	1.515161	0	1.777338	0.437114	0	0	0	0.03495	0	0.052705	0	1.945021	0	0	0	0	0.441575	0	1.737487	0	0	0	0	0.383483	1.129603	0	0.032627	0	1.063092	0	0
"Eubacterium_G"	0.039401	0.269368	0.853192	0.85979	0.896895	1.003433	0	0.486347	0.268136	1.402408	1.503968	0	0.642548	0.735126	0.140005	2.130989	0.828951	0.819088	0	0.733055	0.76107	1.033446	1.063367	0.041297	1.043551	0.41917	1.275665	0	1.755186	0	1.577207	0	0	1.083443	0	0	0	1.372921	0.985237	2.306342	1.984796	1.734561	0	1.469991	1.061104	0	0.969909	1.16814	1.465398	0.727539	0	2.692077	1.344451	0	1.306195	1.167403	0.475482	1.220455	0.284532	0.72409	0.913006	1.233879	0.856806	1.145248	0.972302	0	1.743981	0.076267	1.061535	0.906771	0	0	1.880827	0.834438	2.358686	0	1.506099	0.716632	1.486577	2.500021	0	2.987141	0.977718	0.449992	0.322812	0	0.239562	0	2.204123	1.426077	1.568697	1.335894	0	0.28804	0.206692	0.21826	0.068764
"Eubacterium_I"	0.093955	0.485936	0.955693	0.051404	0.518785	0.532989	0	0.856827	0.039724	1.112193	0	0	0	0	1.536029	0.36044	0	0	0	0	0.045779	0.773423	0.074046	0.646984	1.466758	1.230004	0.979125	0	0.952739	0.121706	0.121677	0.074094	0.666356	0.075113	0	0	0	0	0.299481	0.048032	1.427251	0.131208	0	0.050123	0	0	1.012848	0	1.472907	0.592363	1.601715	2.064909	0.958779	2.071264	0	1.055238	0	0.679319	1.115135	0.976525	0.959468	0	0	0	1.307703	0	0.056896	1.767143	0.062098	0.151622	0	0.041214	0	1.282238	1.391388	0.499257	0	1.448824	1.708003	1.310414	1.09249	0	0.225086	0.140837	0.312454	0	0	0	0.994456	0.689927	0.416076	0	1.72297	0	0.338224	0.038943	1.027417
"Faecalimonas"	0	0	0.034957	0	0	0	0.229476	0	0.04171	0.764294	0.099853	2.780548	1.356858	0	2.045688	0	0	1.575616	0	0	0	0	0	0	0	0.037406	0	0.98771	0.037573	0.448342	0.050507	1.055591	0	0	0	0.355693	2.238988	1.41183	0	0	0	0	0	0.709502	3.541042	3.644512	0.027784	0.045438	0	0.030135	1.600704	3.035701	0	1.567547	0	0.841678	2.290272	0.123688	0.028741	0	0	1.418672	0.060541	0.360831	0.037507	0	0	0	0	0	0.045592	0	0.045435	0	2.411063	0	0	0	0	0	0.216401	0.030255	0	0	0	2.21906	0.756063	1.383058	0	0.031672	0	1.874812	0.041412	5.852445	0	0	0.817079
"Frisingicoccus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.058525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.368161	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03031	0	0	0	0	0	0	0	0	0	0.407547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.24567	0	0	0	0	0	0	0	0
"Fusicatenibacter"	3.349043	2.25428	1.590255	1.462561	1.889861	0.067983	2.903753	0.071587	2.486717	1.728675	2.329556	1.541889	1.956515	2.641358	2.162527	2.347253	1.332325	3.570234	0	2.145599	1.294391	2.111752	1.476347	1.730846	2.010237	2.597531	2.146299	2.006071	1.627707	1.975032	3.107351	1.968068	2.05192	1.584194	1.756199	2.235633	0.040709	2.122377	1.886025	2.095169	1.956064	1.825926	0	0.064814	2.481147	0	2.165457	0.043545	1.980325	1.8563	2.049669	1.802448	2.127364	2.804409	1.992437	0.053839	1.551474	1.857256	2.16704	1.708919	1.714652	2.466795	2.581704	2.061272	1.719561	2.354263	1.561543	2.109478	1.773142	1.242558	2.319633	1.967573	2.20266	1.885858	1.783376	1.584974	1.517708	1.858575	2.037302	1.787767	2.036264	2.543783	1.821791	1.654323	1.673615	0.068405	1.688825	1.885271	1.728897	2.026981	1.068815	2.190482	2.734414	4.706832	1.261111	1.870149	1.910833
"GCA-900066135"	0	0	0.108426	0.066091	0.053525	0.212108	0.033833	0.045756	0	0	1.228086	0	0	0	0	0.097582	0.167984	0	0	0	0.141342	0.090551	0.038168	0.229669	0.032554	0.037406	0.065094	0	0.059043	0	0	0	1.470543	0.225338	0.074415	0	0.025782	0	0.226761	0.101032	0.161517	0.100982	0	0	0	0	0.18691	0	0.032183	0	0.04247	0	0.151955	0	0.204472	0.027817	0.251949	0	0	0.077225	0.045724	0	0.046175	0	0.031016	0	0.157082	0.111801	0.067133	0.07692	0.032248	0.052754	0.037863	0	0.04393	0	0.106805	0.179806	0.347278	0.278526	0.664455	0	0	0.162822	0.032799	0	0	0	0	0.187461	0	0	0	0	0	0	0
"GCA-900066575"	0.039401	0.04743	0.052732	0	0.175673	0.100615	0	0.105535	0.053627	0	0.179117	0	0.031344	0	0	0	0.060035	0	0	0	0.037195	0.075598	0.046565	0	0.03165	0.029705	0.032547	0	0.128821	0.041165	0.036733	0.073079	0.072543	0.297416	0	0.037385	0	0	0.070374	0	0.054357	0.070756	0.056604	0.847773	0	0.027345	0.031152	0	0	0	0	0	0.094875	0	0	0	0	0.029956	0	0.073073	0	0	0.033862	0.048808	0.252452	0.054357	0	0.309402	0.051189	0.142007	0	0.054403	0	0.339309	0.027034	0.060371	0	0.098548	0.742815	0.061242	0.040992	0.038401	0.109417	0	0.037978	0	0.050971	0.063105	0	0.095871	0.542965	0.030007	0.691447	0.04146	0.119968	0.038037	0.108405
"GCA-900066755"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.032248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.091152	0	0	0	0	0	0	0	0	0
"Hespellia"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.027345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.030783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Hungatella"	0	0	0	0	0	0.318842	0	0.062731	0.129103	0	0	0.126279	0.83886	0	0.045325	0	0.221669	0	0.044552	0	0.044634	0	0.057252	0	0	0	0	0.185875	0	0.035796	0.057395	0.163414	0	0.062215	0.105008	0.051271	0.074633	0.140812	0	0.038922	0	0.074878	4.07342	0.562589	0	0.335739	0	0.035972	0	0.03444	0	0.076947	0	0	0.030811	0.15344	0.203643	0	0	0	0.052361	0.222329	0.200092	0.074084	0.031016	0	0	0.055467	0.048671	0	1.051953	0	0	0	0.027034	0.045039	0	0	0.054883	0	0.23928	0.05702	0.056272	0	0	1.028812	0.12148	0.093782	0	0.035952	0.050165	0.067215	0.086588	0	0	0.057055	0.25645
"Hungatella_A"	0	0	0	0	0	0	0	0	0	0	0.042206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.036296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.027362	0	0	0.038402	0	0	0	0	0	0	0	0
"KLE1615"	0	0.033112	0.338314	0.406335	0.412421	0.348074	0.282432	0.456827	0.553156	0.662449	0	0	0.329935	0	0.539876	0.32	0.297291	0.731796	0	0.454316	0.401708	0.557429	0.360308	0.533237	0.468422	0	0.496343	0	0.442822	0	0.559025	0.592755	0.576196	0	0.534136	0	0	0.451156	0.375328	0.444706	0.524154	0.463007	0	0.447652	0	1.101405	0.544732	0.611522	0.13946	0.130871	0	0	0.449693	0.071776	0.372532	0.444169	0.497267	0	0.649537	0.706652	0.48379	0.647738	0.630034	0	0.353433	0.164279	0.294993	0.465402	0	0.570245	0	0	0.31426	0.407753	0.223028	0.146615	0.423348	0.684647	0.616016	0.599837	0.531945	0.592308	0	0.486404	0.562763	0	0	0	0.519229	0.542697	0.349976	0.595331	0.282351	0	0.519621	0.483612	0.086562
"Lachnoclostridium_A"	0	0	0	0	0	0.053027	0	0	0	0	0	0	0	0	0.04734	0	0	0	0.039983	0.05059	0	0	0	0	0	0	0	0.139407	0	0	0	0	0	0	0	0.034181	0	0	0	0	0	0	0	0.368146	0	0.025826	0	0	0	0	0	0	0	0	0	0	0	0.030922	0	0	0	0	0	0	0	0	0	0	0	0	0.043368	0	0	0	0.036326	0	0	0	0	0	0.190661	0	0	0	0	0	0.03398	0.036811	0	0	0	0.038408	0.038902	0	0	0	0.487012
"Lachnospira"	1.188077	3.368444	2.52758	2.292365	4.872877	0.777049	2.029979	5.262731	3.372561	1.519576	2.399555	2.011614	1.441816	1.040982	0.944784	2.187253	2.183212	3.228341	0	1.50182	1.819701	5.855085	2.066428	3.22985	4.461767	0.792131	0.089504	1.106354	3.158799	0.04206	2.061619	1.106341	2.679932	1.556122	0.952515	0.066225	0.047494	4.211404	1.147097	3.563443	3.921447	2.519063	0	3.484423	1.820072	2.894037	4.809134	0	0.278919	1.728012	1.202297	4.204657	1.583567	1.444501	1.935484	2.842683	1.855518	2.5588	2.713111	2.633961	4.074604	3.572666	2.589913	0.927354	2.755337	0.067644	1.189247	2.419746	2.219574	1.522133	0.032248	3.160316	2.181835	1.939012	0.800027	2.805807	2.556343	2.545816	3.223914	3.070496	1.817956	4.440566	0.757321	1.7931	1.560544	1.726544	3.283354	0.967615	2.045715	5.064028	3.547569	2.132869	2.290182	0.056735	1.746766	1.04511	2.49735
"Lactonifactor"	0	0	0	0	0	0.36711	0	0	0	0	0.062794	0	0	0	0	0	0	0	0	0	0.053218	0	0.07939	0	0	0	0.037972	0	0	0	0	0	0.045598	0	0	0	0	0	0	0	0	0	0	0.04321	0	0	0	0.035025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.236196	0.118292	0	0	0	0	0	0.256872	0	0	0.050969	0	0	0	0	0	0	0	0	0	0	0	0	0.03483	0.346203	0	0	0	0	0	0	0	0	0
"Marvinbryantia"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.034808	0	0	0	0	0
"Mediterraneibacter"	0.594038	1.537457	2.518101	1.242871	1.091782	2.080968	0.082376	0.853137	1.354586	1.527688	1.025293	1.330352	1.028572	0.580857	2.876654	1.481319	1.661366	2.404888	1.971715	1.715091	1.92442	0.916311	0.894663	0.583228	2.198329	3.269743	1.304595	1.317936	2.436864	1.109669	1.879104	1.642256	1.329603	2.383879	1.916605	2.616962	3.757429	0.141739	2.291067	1.141163	0.974538	0.807859	1.183162	2.436158	2.707145	0.078997	1.014532	1.58371	0.965489	1.772784	1.725079	0.576572	1.434698	0.093566	1.329536	1.264312	1.331729	1.445606	1.942864	2.585799	2.275141	2.229066	0.254476	1.520024	1.942441	0.173942	0.376626	1.553075	2.295938	2.106431	0.075616	3.242744	2.741256	1.357235	1.478403	0.526089	1.335057	1.129841	0.871507	1.240782	0.10391	0.125676	2.456409	0.893115	0.320222	1.476637	1.383001	0.137605	1.315274	2.756283	1.722734	3.388345	0.17192	0.229123	1.072487	1.535062	2.354968
"Mediterraneibacter_A"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.088791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04263	0.075652	0	0	0	0	0	0.086795	0.041406	0.10716	0.100295	0	0	0	0	0	0	0	0	0	0	0.424239	0	0	0	0	0	0	0	0.033924	0	0.529475	0	0.049048	0	0	0	0	0	0	0	0	0	0	0	0.108352	0	0	0	0.038132	0	0	0.047404	0	0	0.053519	0	0	0	0	0	0.041412	0	0	0	0
"Muricomes"	0	0	0	0	0	0.063904	0	0	0.29495	0.187468	0.075147	0.185799	0.816589	0	0.048347	0.054505	0.319227	0	0.084535	0.036702	0.049784	0	0.523668	0	0	0	0	0.893784	0	0.177189	0	0.619145	0	0	0	0	0.078704	1.566539	0.540317	0.713848	0	0.037096	1.219748	0.438145	0	0.145841	0	0.08141	0	0	0.126398	0.035838	0	0	0	0.040379	1.195336	0	0	0	0.036137	1.149182	0.904007	0.195232	0.047605	0	0	0	0	0	1.378881	0	0	0.070629	0	0	0.073525	0	0.092734	0.032718	0.108677	0	0	0.042595	0	4.170885	0.382279	1.259477	0.044002	0	0	0.204045	0	0	0	0.045282	0
"Robinsoniella"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.030676	0	0	0	0	0	0	0	0	0
"Roseburia"	2.591341	1.497185	2.223038	1.980271	3.266427	1.856623	2.51688	1.360148	2.014996	4.004435	4.211318	1.156618	2.468739	0.067074	2.246127	0.98022	1.801063	0.15858	0.034271	1.722034	1.747599	4.686228	0.971	2.146713	3.688599	1.118886	3.676012	0.059322	2.944097	3.157188	2.963864	1.75492	4.208508	3.716939	3.180837	2.458876	0.069205	0.678123	1.825816	2.641734	0.580064	3.842825	0.055223	2.371343	2.038819	3.729586	3.435937	0.07289	2.318247	4.342847	0.082917	1.602176	1.939156	0.064086	2.763643	1.636696	1.943605	4.052722	3.443122	4.736479	3.354819	2.142445	3.109127	1.691724	3.669215	4.277293	1.135443	4.153089	3.642787	3.135239	0.11676	1.587576	3.699181	2.579767	2.106935	6.704998	2.957247	2.621888	3.875888	1.674511	2.097275	1.870018	1.813194	1.005785	4.461535	4.894155	2.212122	0.042947	0.812846	4.554715	3.287299	0.074416	0.306194	5.119253	1.654983	2.975031	3.622655
"Ruminococcus_A"	0.469775	0.636281	0.446741	0	0.798765	0	0	0.61476	0.776603	0	0	0	0.544393	1.008787	0.027195	0.688352	0.384458	0.039281	0.029701	0.030751	0.837749	0.627212	0.031298	0.576707	0.037076	0	0.643709	0	0.450203	0	0.277791	0	0.792787	0.036418	0	0.779748	0.029853	0	0	0	0.602583	0.443086	0	0	0.037465	0	0.673548	0.684413	1.319502	0.660381	0	0.039	0.920984	0.033325	0	1.103693	0.03694	0	1.014543	0	0.581138	0.045236	0.732646	0.037478	0.031016	0	0.118739	1.453408	0	0.412707	0	0.470668	1.298689	0.538817	0	1.137463	0.82967	0	0	0	0.029553	0.792459	0	0.296102	0.157953	0	0	1.155178	0	1.044306	0.380666	0.061213	0.085333	1.538394	0.419889	0.991677	0.126202
"Ruminococcus_B"	0.083347	0.282792	0.047992	0.045284	0	0.824637	0.07355	0.059041	0.130096	0.933737	2.209114	1.954507	2.194893	0.481588	2.634919	0.08	0.058304	3.55423	2.459503	1.478013	0.040056	0.042368	1.645051	0.04347	0.092238	0.06161	0.094025	1.449433	0.138214	0.335585	2.706736	2.237041	0.063216	1.15628	0.645759	2.333903	3.339485	2.404002	1.42312	1.917949	0.043485	1.377344	0.037276	1.935791	3.562796	3.881504	0.115345	2.000227	0.061148	1.77795	2.424819	2.157667	0.863133	2.860805	0.044816	1.849359	1.956866	2.398392	0.89958	0.055635	0.35768	2.639076	1.893181	1.94971	0.085113	0.053149	0	0.066734	0.422097	0.048075	1.847033	0.3462	0.079512	1.730038	2.011472	0.052705	1.530865	1.413382	1.880222	0.302855	2.029591	0.41543	0.033607	0.053587	0.038841	0.940342	1.958119	2.203427	0.287216	0.060775	0.050755	2.997059	0.149332	4.894495	0	1.799509	1.308945
"Ruminococcus_G"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.057985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Schaedlerella"	0.043947	0.034007	0.039697	0	0	0.086339	0	0.062731	0.082427	0.042361	0.083382	1.022296	0.490778	0.084513	0.311235	0.038681	0	0.032007	0.030844	0.062493	0	0	0	0	0.385228	0.031905	0	0	0.069107	0.034901	0.060838	0.62625	0.148194	0	0	0.158086	2.465601	0	0	0.213658	0.05358	0	0.298207	0.063086	0.031422	0	0.038729	0.037865	0	0.048216	0.446943	0.046379	0.040881	1.243271	0.085897	0.154338	0.550309	0.245444	0.028741	0.052314	0.128322	0.026949	0.160074	0.050551	0.066359	0	0	0.319802	0.036084	0	0	0.091496	0.651238	0.101938	0.12841	0	0	0	0.039743	0.355708	0.223074	1.597719	0.139897	0	0	0.187886	0.046723	0	0.049603	0	0	0.033607	0.209567	0.032732	0.059984	0.151242	0.042067
